Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date
NVDA.O,ConferencePresentations,NVIDIA Corp at Needham Virtual Automotive Tech Conference,06/03/2020,2020-07-18T02:23:47Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.LM Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.16 paid on Jun 26, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"TCXNVD.CHA^B22 Interim Cash Dividend of gross AUD 0.233369 paid on Jul 10, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34.SA Interim Cash Dividend of gross BRL 0.219152 paid on Jul 02, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34.SA Interim Cash Dividend of gross BRL 0.219152 paid on Jul 02, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.219152 paid on Jul 02, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.219152 paid on Jul 02, 2020 going ex on Jun 04, 2020",06/04/2020,2021-07-20T00:00:00Z
NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corp Annual Shareholders Meeting,06/09/2020,2020-07-27T13:30:12Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Nasdaq Investor Conference (Virtual),06/16/2020,2020-08-06T20:40:49Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Piper Sandler It’s Friday: State of Cloud (Virtual),07/10/2020,2020-07-28T15:46:21Z
NVDA.O,EarningsReleases,Q2 2021 NVIDIA Corp Earnings Release,08/19/2020,2020-08-19T20:53:16Z
NVDA.O,EarningsCallsAndPresentations,Q2 2021 NVIDIA Corp Earnings Call,08/19/2020,2020-09-27T12:52:24Z
NVDA.O,ConferencePresentations,NVIDIA Corp at BMO Capital Markets Virtual Technology Summit,08/25/2020,2020-10-24T01:06:23Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.LM Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.16 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34.SA Interim Cash Dividend of gross BRL 0.221668 paid on Sep 30, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34.SA Interim Cash Dividend of gross BRL 0.221668 paid on Sep 30, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.221668 paid on Sep 30, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.221668 paid on Sep 30, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAd.BA Interim Cash Dividend of gross USD 0.013333 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAc.BA Interim Cash Dividend of gross USD 0.013333 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BA Interim Cash Dividend of gross USD 0.013333 paid on Sep 24, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"TCXNVD.CHA^B22 Interim Cash Dividend of gross AUD 0.227602 paid on Oct 08, 2020 going ex on Sep 01, 2020",09/01/2020,2021-07-20T00:00:00Z
NVDA.O,CorporateCallsAndPresentations,NVIDIA Corp GeForce Special Event with CEO Jensen Huang Conference Call,09/01/2020,2020-10-07T18:09:28Z
NVDA.O,CorporateCallsAndPresentations,NVIDIA Corp GeForce Financial Analyst Q&A - Conference Call,09/01/2020,2020-10-07T04:20:52Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference (Virtual),09/09/2020,2020-10-28T16:01:20Z
NVDA.O,MergerAndAcquisitionCallsAndPresentations,NVIDIA Corp to Acquire Arm Holdings Corp - M&A Call,09/14/2020,2020-09-29T09:56:09Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Virtual Technology Conference,09/14/2020,2020-10-29T15:32:07Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Evercore ISI Virtual New Mobility & AI Forum,09/21/2020,2020-11-09T23:04:50Z
NVDA.O,Conferences,NVIDIA GPU Technology Conference (Virtual),10/05/2020,2020-08-17T15:45:45Z
NVDA.O,ConferencePresentations,NVIDIA Corp at NVIDIA GPU Technology Conference (Virtual) Keynote with CEO Jensen Huang - Recorded,10/05/2020,2020-10-19T20:23:44Z
NVDA.O,CorporateAnalystMeetings,NVIDIA Corp Financial Analyst Q&A 2020,10/05/2020,2020-10-06T05:32:52Z
NVDA.O,ConferencePresentations,NVIDIA Corp at NVIDIA GPU Technology Conference (Virtual) - Fireside Chat,10/06/2020,2020-10-05T20:24:28Z
NVDA.O,StockSplits,"NVDC34.SA 1:12 Stock Split effective on Oct 26, 2020",10/26/2020,2021-07-20T00:00:00Z
NVDA.O,StockSplits,"1NVDC34.SA 1:12 Stock Split effective on Oct 26, 2020",10/26/2020,2021-07-20T00:00:00Z
NVDA.O,StockSplits,"NVDC34F.SA^J22 1:12 Stock Split effective on Oct 26, 2020",10/26/2020,2021-07-20T00:00:00Z
NVDA.O,StockSplits,"1NVDC34F.SA^J22 1:12 Stock Split effective on Oct 26, 2020",10/26/2020,2021-07-20T00:00:00Z
NVDA.O,StockSplits,"NVDAd.BA 12:24 Stock Split effective on Oct 26, 2020",10/26/2020,2020-10-21T00:00:00Z
NVDA.O,StockSplits,"NVDAc.BA 12:24 Stock Split effective on Oct 26, 2020",10/26/2020,2020-10-21T00:00:00Z
NVDA.O,StockSplits,"NVDA.BA 12:24 Stock Split effective on Oct 26, 2020",10/26/2020,2020-10-21T00:00:00Z
NVDA.O,EarningsReleases,Q3 2021 NVIDIA Corp Earnings Release,11/18/2020,2020-11-18T21:34:41Z
NVDA.O,EarningsCallsAndPresentations,Q3 2021 NVIDIA Corp Earnings Call,11/18/2020,2020-11-24T07:29:24Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Credit Suisse Technology Conference (Virtual),11/30/2020,2020-12-05T02:08:01Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Wells Fargo TMT Conference (Virtual),12/01/2020,2021-02-09T05:06:21Z
NVDA.O,ExDividends,"NVDA.DEU Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.HA Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.LM Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Final Cash Dividend of gross USD 0.16 paid on Dec 29, 2020 going ex on Dec 03, 2020",12/03/2020,2021-07-20T00:00:00Z
